,Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Size,Furnishing,Size_type
47770,9,1050000.0,5.0,3.0,2.0,Condominium (Intermediate),1513.0,1,built-up 
47771,29,520000.0,3.0,2.0,1.0,Serviced Residence,935.0,1,land area 
47772,20,725000.0,4.0,2.0,2.0,Condominium (EndLot),1092.0,1,built-up 
47773,17,360000.0,3.0,2.0,0.0,Condominium,1090.0,1,built-up 
47774,17,300000.0,3.0,2.0,1.0,Apartment (Corner),886.0,1,built-up 
47775,42,650000.0,3.0,2.0,2.0,Serviced Residence (Duplex),882.0,0,built-up 
47776,44,4500000.0,7.0,5.0,7.0,Bungalow (Corner),7500.0,0,land area 
47777,42,460000.0,1.0,1.0,1.0,Serviced Residence (Intermediate),750.0,1,built-up 
47778,3,550000.0,3.0,2.0,2.0,Condominium (Intermediate),960.0,1,built-up 
47779,18,370000.0,4.0,3.0,2.0,Condominium (Intermediate),1442.0,1,built-up 
47780,30,3300000.0,6.0,6.0,0.0,Semi-detached House,2863.0,1,land area 
47781,44,678000.0,3.0,2.0,2.0,Condominium (Corner),1110.0,1,built-up 
47782,28,1930000.0,3.0,3.0,0.0,Condominium,1668.0,3,built-up 
47783,20,410000.0,3.0,2.0,0.0,Serviced Residence,950.0,2,built-up 
47784,23,1240000.0,5.0,3.0,0.0,2-sty Terrace/Link House (Corner),3360.0,1,land area 
47785,35,2259900.0,6.0,5.0,0.0,Semi-detached House (Corner),5856.0,1,land area 
47787,41,2600000.0,6.0,5.0,4.0,Bungalow (Intermediate),7000.0,2,land area 
47788,40,3500000.0,4.0,5.0,0.0,3-sty Terrace/Link House,2000.0,1,land area 
47789,20,375000.0,3.0,2.0,1.0,Condominium (Intermediate),1180.0,1,built-up 
47790,42,1180000.0,5.0,4.0,3.0,2.5-sty Terrace/Link House (Intermediate),2800.0,0,built-up 
47791,30,1280000.0,2.0,2.0,1.0,Serviced Residence (Corner),983.0,0,built-up 
47792,30,1200000.0,2.0,2.0,1.0,Serviced Residence,897.0,1,built-up 
47793,30,3450000.0,5.0,5.0,3.0,Condominium (Corner),3720.0,0,built-up 
47794,20,690000.0,4.0,4.0,1.0,Condominium (Intermediate),1229.0,1,built-up 
47795,23,560000.0,3.0,2.0,1.0,Condominium (Intermediate),1030.0,1,built-up 
47796,27,1500000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),1087.0,1,built-up 
47797,41,330000.0,3.0,2.0,1.0,Condominium (Intermediate),1076.0,1,built-up 
47798,1,5700000.0,6.0,5.0,0.0,Condominium (Duplex),6576.0,1,built-up 
47799,44,1050000.0,4.0,2.0,0.0,Condominium (Corner),1648.0,0,built-up 
47800,30,2200000.0,5.0,4.0,3.0,Condominium (Corner),2707.0,1,built-up 
47801,30,2719940.0,5.0,4.0,0.0,Condominium (Corner),3317.0,1,built-up 
47802,30,2886740.0,5.0,5.0,3.0,Condominium (Corner),3478.0,1,built-up 
47803,30,2956300.0,5.0,5.0,3.0,Condominium (Corner),3478.0,1,built-up 
47804,30,2650000.0,5.0,4.0,0.0,Condominium (Corner),3317.0,1,built-up 
47805,30,1200000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),1029.0,0,built-up 
47806,30,2653600.0,5.0,4.0,0.0,Condominium (Corner),3317.0,1,built-up 
47807,30,2796750.0,5.0,4.0,0.0,Condominium (Corner),3729.0,1,built-up 
47808,30,2138530.0,5.0,4.0,0.0,Condominium (Corner),2707.0,2,built-up 
47809,30,3348000.0,5.0,5.0,3.0,Condominium (Corner),3720.0,1,built-up 
47810,30,3850000.0,6.0,6.0,4.0,Condominium (Corner),4696.0,1,built-up 
47811,30,2350000.0,5.0,4.0,0.0,Condominium (Intermediate),3055.0,1,built-up 
47812,30,3199200.0,5.0,5.0,3.0,Condominium (Corner),3720.0,1,built-up 
47813,30,3600000.0,5.0,5.0,3.0,Condominium (Corner),4090.0,1,built-up 
47814,30,3681000.0,5.0,5.0,3.0,Condominium (Corner),4090.0,1,built-up 
47815,30,4008200.0,5.0,5.0,3.0,Condominium (Corner),4090.0,1,built-up 
47816,30,1700000.0,4.0,4.0,3.0,Condominium (Corner),2648.0,1,built-up 
47817,30,3885500.0,5.0,5.0,0.0,Condominium (Corner),4090.0,1,built-up 
47818,30,1000000.0,5.0,3.0,2.0,Condominium (Corner),1787.0,0,built-up 
47820,30,3333600.0,5.0,5.0,3.0,Condominium (Corner),3704.0,1,built-up 
47821,30,1320000.0,4.0,4.0,2.0,Condominium (Intermediate),1668.0,1,built-up 
47822,30,2719940.0,5.0,4.0,0.0,Condominium (Corner),3317.0,1,built-up 
47823,30,3232480.0,5.0,5.0,0.0,Condominium (Corner),3632.0,1,built-up 
47824,30,1330000.0,4.0,4.0,0.0,Condominium (Intermediate),1668.0,0,built-up 
47825,30,1400000.0,4.0,4.0,0.0,Condominium (Intermediate),2163.0,1,built-up 
47826,30,2722170.0,5.0,5.0,0.0,Condominium (Corner),3729.0,1,built-up 
47827,30,1380000.0,4.0,4.0,0.0,Condominium (Corner),1668.0,0,built-up 
47828,30,1450000.0,4.0,4.0,0.0,Condominium (Intermediate),2163.0,1,built-up 
47829,11,1500000.0,3.0,2.0,2.0,1-sty Terrace/Link House (Corner),2450.0,2,land area 
47830,30,790000.0,2.0,2.0,2.0,Serviced Residence,913.0,3,built-up 
47831,40,450000.0,1.0,1.0,0.0,Serviced Residence (Studio),500.0,0,built-up 
47832,7,580000.0,2.0,1.0,1.0,Serviced Residence (EndLot),880.0,0,built-up 
47833,23,300000.0,3.0,3.0,4.0,1-sty Terrace/Link House,1400.0,1,land area 
47834,23,340000.0,3.0,3.0,4.0,1-sty Terrace/Link House,1400.0,1,land area 
47835,42,370000.0,3.0,2.0,2.0,Serviced Residence (EndLot),850.0,0,built-up 
47836,42,370000.0,3.0,2.0,2.0,Serviced Residence (EndLot),850.0,0,built-up 
47837,20,800000.0,4.0,2.0,2.0,Condominium,1488.0,1,built-up 
47838,20,660000.0,3.0,2.0,2.0,Serviced Residence (Corner),1094.0,2,built-up 
47839,11,798000.0,4.0,3.0,2.0,Serviced Residence (Corner),1483.0,1,built-up 
47840,28,1330000.0,2.0,2.0,1.0,Serviced Residence (Corner),872.0,0,built-up 
47841,28,1700000.0,2.0,2.0,0.0,Serviced Residence,1073.0,0,built-up 
47842,28,1900000.0,2.0,2.0,0.0,Serviced Residence (Corner),1195.0,0,built-up 
47843,20,595000.0,2.0,2.0,1.0,Serviced Residence,883.0,1,built-up 
47844,9,580000.0,4.0,3.0,1.0,Condominium (Intermediate),1422.0,1,built-up 
47845,28,950000.0,1.0,1.0,0.0,Serviced Residence,655.0,0,built-up 
47846,28,2180000.0,4.0,4.0,1.0,Serviced Residence,1495.0,0,built-up 
47847,12,2180000.0,3.0,2.0,1.0,Serviced Residence,1614.0,0,built-up 
47848,28,1330000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),872.0,0,built-up 
47849,28,1100000.0,3.0,2.0,0.0,Serviced Residence,777.0,1,built-up 
47850,28,1070000.0,3.0,2.0,0.0,Serviced Residence,744.0,1,built-up 
47851,28,1050000.0,3.0,2.0,0.0,Serviced Residence (Intermediate),744.0,2,built-up 
47852,28,2050000.0,4.0,3.0,0.0,Serviced Residence,1851.0,0,built-up 
47853,28,950000.0,1.0,1.0,1.0,Condominium,753.0,0,built-up 
47854,12,1080000.0,3.0,3.0,0.0,Condominium,1347.0,0,built-up 
47855,23,430000.0,5.0,2.0,1.0,Condominium (EndLot),1137.0,1,built-up 
47856,4,925000.0,2.0,2.0,1.0,Condominium,1518.0,1,built-up 
47857,42,600000.0,4.0,2.0,2.0,Condominium (Intermediate),0.0,1,land area 
47858,11,760000.0,4.0,2.0,2.0,Serviced Residence,1424.0,3,built-up 
47859,5,1630000.0,4.0,4.0,2.0,Condominium (Intermediate),2068.0,0,land area 
47860,30,3890000.0,5.0,5.0,0.0,Condominium,4090.0,3,built-up 
47861,45,828000.0,4.0,3.0,3.0,2-sty Terrace/Link House (Intermediate),1870.0,1,land area 
47862,14,1850000.0,3.0,3.0,1.0,Condominium,1700.0,3,built-up 
47863,5,668000.0,2.0,1.0,1.0,Serviced Residence,662.0,0,built-up 
47864,28,850000.0,1.0,2.0,0.0,Serviced Residence,761.0,0,built-up 
47865,9,1500000.0,6.0,4.0,4.0,Condominium,1930.0,1,built-up 
47866,40,4800000.0,6.0,5.0,0.0,Semi-detached House,4036.0,1,land area 
47867,5,685000.0,3.0,2.0,1.0,Serviced Residence (Intermediate),815.0,2,land area 
47868,5,560000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),648.0,2,land area 
47869,5,898000.0,3.0,2.0,1.0,Serviced Residence (EndLot),1092.0,2,land area 
47870,23,720000.0,4.0,3.0,2.0,2-sty Terrace/Link House,1760.0,1,land area 
47871,5,800000.0,3.0,2.0,1.0,Serviced Residence (Corner),990.0,2,land area 
47872,5,823000.0,3.0,2.0,1.0,Serviced Residence (Corner),990.0,2,land area 
47873,5,700000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),823.0,2,land area 
47874,5,650000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),823.0,2,land area 
47875,5,895000.0,3.0,2.0,1.0,Serviced Residence (Corner),1092.0,2,land area 
47876,5,550000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),648.0,2,land area 
47877,5,895000.0,3.0,2.0,0.0,Serviced Residence (Corner),1119.0,2,land area 
47878,30,1950000.0,4.0,4.0,2.0,Condominium,1830.0,3,built-up 
47879,4,6500.0,4.0,4.0,2.0,Condominium,3050.0,0,built-up 
47880,30,1350000.0,4.0,3.0,0.0,Condominium (Corner),1600.0,1,built-up 
47881,20,720000.0,3.0,2.0,2.0,Serviced Residence,852.0,1,built-up 
47882,7,650000.0,1.0,1.0,0.0,Serviced Residence,468.0,0,built-up 
47883,21,450000.0,3.0,2.0,1.0,Condominium,1100.0,3,built-up 
47884,21,590000.0,3.0,2.0,0.0,Condominium,1400.0,3,built-up 
47885,7,930000.0,2.0,2.0,0.0,Serviced Residence,838.0,3,built-up 
47886,30,1300000.0,4.0,4.0,2.0,Condominium,1448.0,1,built-up 
47887,18,930000.0,5.0,3.0,0.0,Condominium,1830.0,1,built-up 
47888,18,930000.0,5.0,3.0,0.0,Condominium,1830.0,1,built-up 
47889,38,470000.0,3.0,3.0,2.0,Condominium (Intermediate),1219.0,2,built-up 
47890,24,621000.0,3.0,2.0,2.0,Condominium (Intermediate),1046.0,2,built-up 
47892,30,3300000.0,6.0,5.0,0.0,3-sty Terrace/Link House,2863.0,1,land area 
47893,3,420000.0,4.0,2.0,0.0,Condominium,1076.0,1,built-up 
47894,38,1350000.0,4.0,4.0,2.0,Condominium,1746.0,0,built-up 
47895,20,730000.0,2.0,2.0,2.0,Serviced Residence,1399.0,3,built-up 
47896,35,920000.0,3.0,2.0,2.0,Condominium (Corner),1318.0,1,built-up 
47897,35,625000.0,4.0,3.0,0.0,Condominium (Intermediate),1643.0,1,built-up 
47898,35,465000.0,3.0,2.0,0.0,Condominium,1209.0,1,built-up 
47899,25,3061800.0,7.0,6.0,0.0,Bungalow (Intermediate),7524.0,3,built-up 
47900,38,520000.0,5.0,2.0,1.0,Condominium,1313.0,1,built-up 
47901,37,1800000.0,5.0,3.0,3.0,3.5-sty Terrace/Link House (Intermediate),2200.0,1,land area 
47902,30,1260000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),1029.0,1,built-up 
47903,10,3650000.0,5.0,4.0,0.0,Semi-detached House (Intermediate),5200.0,1,land area 
47904,14,3900000.0,5.0,6.0,0.0,Townhouse (Intermediate),3900.0,1,land area 
47905,30,2400000.0,5.0,4.0,3.0,Condominium,3003.0,1,built-up 
47906,38,510000.0,4.0,2.0,2.0,Condominium (Intermediate),1333.0,2,built-up 
47907,11,350000.0,3.0,2.0,1.0,Flat (Intermediate),900.0,2,built-up 
47908,41,1400000.0,6.0,5.0,0.0,2.5-sty Terrace/Link House (Corner),3200.0,1,land area 
47909,11,2000000.0,5.0,4.0,0.0,Bungalow,8329.0,1,land area 
47910,41,1680000.0,6.0,4.0,0.0,2-sty Terrace/Link House,4300.0,3,built-up 
47911,0,700000.0,3.0,3.0,0.0,1-sty Terrace/Link House,3000.0,0,built-up 
47912,42,1350000.0,5.0,5.0,0.0,3-sty Terrace/Link House (Intermediate),1920.0,2,land area 
47913,46,4000000.0,6.0,5.0,0.0,Serviced Residence,3832.0,1,built-up 
47914,30,1600000.0,5.0,4.0,2.0,Condominium,2498.0,1,built-up 
47915,18,1500000.0,6.0,6.0,3.0,Condominium (Corner),3208.0,1,built-up 
47916,46,3000000.0,4.0,5.0,0.0,Serviced Residence,2954.0,1,built-up 
47917,29,308000.0,4.0,4.0,3.0,2-sty Terrace/Link House (Intermediate),2600.0,1,built-up 
47918,9,308000.0,4.0,4.0,3.0,2-sty Terrace/Link House (Intermediate),2600.0,1,built-up 
47919,19,460000.0,3.0,2.0,1.0,Townhouse (Intermediate),1500.0,2,land area 
47920,36,428000.0,3.0,2.0,0.0,Condominium (Intermediate),1076.0,1,built-up 
47921,35,355000.0,3.0,2.0,1.0,Apartment (Intermediate),818.0,1,built-up 
47923,35,820000.0,4.0,3.0,2.0,Condominium,1250.0,0,built-up 
47924,23,1150000.0,4.0,3.0,0.0,2-sty Terrace/Link House (Intermediate),1870.0,1,land area 
47925,23,945000.0,4.0,3.0,0.0,2-sty Terrace/Link House (Intermediate),1760.0,1,land area 
47926,35,450000.0,3.0,2.0,1.0,Apartment,1186.0,2,built-up 
47927,20,560000.0,4.0,3.0,1.0,Condominium (Corner),1400.0,1,built-up 
47928,11,380000.0,3.0,2.0,1.0,Condominium,925.0,1,built-up 
47929,38,830000.0,4.0,3.0,2.0,2-sty Terrace/Link House (Intermediate),1500.0,1,land area 
47930,9,440000.0,3.0,2.0,1.0,Condominium (Intermediate),1224.0,1,built-up 
47931,9,540000.0,3.0,2.0,1.0,Condominium (Intermediate),1224.0,2,built-up 
47932,9,440000.0,3.0,2.0,0.0,Condominium,1224.0,3,built-up 
47933,9,1050000.0,5.0,3.0,2.0,Condominium (Intermediate),1513.0,1,built-up 
47934,9,580000.0,4.0,3.0,1.0,Condominium (Intermediate),1422.0,1,built-up 
47935,9,950000.0,5.0,3.0,3.0,Condominium (Intermediate),1513.0,1,built-up 
47937,9,1300000.0,4.0,4.0,0.0,Condominium (Corner),1700.0,1,land area 
47938,40,4180000.0,6.0,5.0,4.0,Semi-detached House,4040.0,2,land area 
47939,38,428000.0,3.0,2.0,1.0,Serviced Residence (Intermediate),842.0,3,built-up 
47940,4,975000.0,2.0,2.0,1.0,Condominium (Corner),1227.0,0,built-up 
47941,24,870000.0,4.0,3.0,2.0,Condominium,1700.0,1,built-up 
47942,10,1500000.0,4.0,3.0,0.0,Condominium,2000.0,1,built-up 
47943,4,670000.0,2.0,1.0,1.0,Condominium (Intermediate),640.0,0,built-up 
47945,10,3300000.0,5.0,5.0,0.0,Condominium,4300.0,3,built-up 
47946,14,9280000.0,6.0,5.0,3.0,Bungalow (Intermediate),8365.0,1,land area 
47947,4,1100000.0,3.0,2.0,1.0,Condominium,1112.0,0,built-up 
47948,9,350000.0,2.0,1.0,1.0,Apartment,792.0,1,built-up 
47949,28,1144800.0,3.0,2.0,1.0,Serviced Residence (Intermediate),818.0,0,built-up 
47950,27,2809000.0,4.0,3.0,1.0,Serviced Residence (Intermediate),1873.0,2,built-up 
47951,48,520000.0,3.0,2.0,2.0,Serviced Residence (Intermediate),900.0,2,built-up 
47952,12,1390000.0,2.0,2.0,1.0,Condominium,1464.0,0,built-up 
47953,11,148000.0,3.0,1.0,0.0,Flat,570.0,3,land area 
47954,20,339000.0,3.0,2.0,0.0,Apartment (Intermediate),925.0,1,land area 
47955,11,322000.0,3.0,2.0,2.0,Apartment,730.0,3,built-up 
47956,18,4500000.0,5.0,4.0,2.0,Semi-detached House (Intermediate),4456.0,0,land area 
47957,11,1100000.0,4.0,4.0,0.0,2-sty Terrace/Link House (Corner),3600.0,0,land area 
47958,11,870000.0,4.0,3.0,0.0,2-sty Terrace/Link House (Intermediate),1650.0,0,land area 
47959,44,2100000.0,5.0,4.0,0.0,2-sty Terrace/Link House (EndLot),4570.0,1,land area 
47960,29,690000.0,4.0,3.0,0.0,Condominium (Intermediate),1421.0,1,built-up 
47961,29,1400000.0,6.0,4.0,0.0,Condominium (Intermediate),2903.0,1,built-up 
47962,29,930000.0,4.0,4.0,0.0,Condominium (Corner),2045.0,1,built-up 
47963,29,760000.0,4.0,3.0,0.0,Condominium (Corner),1690.0,1,built-up 
47964,11,870000.0,4.0,3.0,2.0,2-sty Terrace/Link House (Intermediate),1650.0,1,land area 
47965,42,650000.0,3.0,2.0,0.0,Serviced Residence (Intermediate),1025.0,1,built-up 
47966,29,800000.0,4.0,3.0,0.0,Condominium (Corner),1941.0,1,built-up 
47967,38,670000.0,4.0,2.0,0.0,Condominium (Corner),1600.0,0,built-up 
47968,42,1100000.0,5.0,4.0,0.0,3-sty Terrace/Link House (Intermediate),20.0,1,land area 
47969,9,1100000.0,5.0,3.0,4.0,Condominium (Corner),1772.0,1,built-up 
47970,38,400000.0,2.0,2.0,1.0,Serviced Residence,900.0,1,land area 
47971,11,780000.0,4.0,3.0,0.0,Serviced Residence (Corner),1483.0,1,built-up 
47972,9,1200000.0,6.0,3.0,0.0,Condominium,1930.0,3,built-up 
47973,46,1350000.0,4.0,3.0,2.0,2-sty Terrace/Link House (Intermediate),1800.0,2,land area 
47974,46,1000000.0,2.0,2.0,1.0,Serviced Residence,840.0,0,built-up 
47975,21,788000.0,4.0,3.0,2.0,Condominium,1590.0,2,built-up 
47976,11,750000.0,4.0,3.0,2.0,2-sty Terrace/Link House (Intermediate),1650.0,2,built-up 
47977,11,475600.0,2.0,2.0,2.0,Condominium (Intermediate),840.0,2,built-up 
47978,30,2900000.0,6.0,6.0,3.0,Condominium (Corner),3317.0,1,built-up 
47979,28,6000000.0,6.0,5.0,0.0,Condominium (Corner),6426.0,1,built-up 
47980,12,880000.0,1.0,1.0,0.0,Serviced Residence (Intermediate),633.0,0,built-up 
47981,1,688000.0,3.0,2.0,0.0,Condominium,1300.0,0,built-up 
47982,16,1520000.0,4.0,4.0,2.0,Condominium,1830.0,1,built-up 
47983,16,1280000.0,3.0,3.0,0.0,Condominium (Intermediate),1485.0,0,built-up 
47984,14,3750000.0,4.0,4.0,4.0,Bungalow (Intermediate),6900.0,1,land area 
47985,46,590000.0,3.0,3.0,1.0,Condominium,1200.0,3,built-up 
47986,7,600000.0,1.0,1.0,0.0,Serviced Residence (Intermediate),468.0,0,built-up 
47987,23,680000.0,3.0,2.0,0.0,1-sty Terrace/Link House (Intermediate),20.0,2,land area 
47988,35,650000.0,2.0,2.0,2.0,Condominium (Intermediate),1021.0,1,built-up 
47989,11,448000.0,4.0,2.0,1.0,Condominium,1142.0,3,land area 
47990,8,1176000.0,2.0,2.0,1.0,Serviced Residence,1120.0,0,built-up 
47991,28,1500000.0,2.0,1.0,1.0,Serviced Residence,1050.0,0,built-up 
47993,30,1850000.0,4.0,4.0,2.0,Condominium (Intermediate),2038.0,1,built-up 
47994,19,799000.0,3.0,2.0,2.0,Condominium (Corner),1227.0,1,built-up 
47995,42,460000.0,3.0,3.0,2.0,Condominium (Intermediate),1045.0,0,built-up 
47996,8,2200000.0,1.0,1.0,1.0,Serviced Residence,1098.0,0,built-up 
47997,48,400000.0,2.0,2.0,0.0,Serviced Residence,670.0,1,built-up 
47999,11,740000.0,4.0,3.0,0.0,2-sty Terrace/Link House,1540.0,3,land area 
48001,23,330000.0,3.0,2.0,0.0,Apartment,818.0,3,built-up 
48002,11,270000.0,3.0,2.0,0.0,Apartment,799.0,2,built-up 
48003,26,1200000.0,2.0,2.0,1.0,Condominium (Corner),915.0,0,built-up 
48004,3,1380000.0,4.0,4.0,0.0,Townhouse,2336.0,3,built-up 
48005,3,1500000.0,4.0,4.0,0.0,Townhouse,3300.0,3,built-up 
48006,42,780000.0,5.0,5.0,3.0,Condominium (Penthouse),2116.0,1,built-up 
48007,38,630000.0,4.0,2.0,2.0,Condominium,1313.0,1,built-up 
48008,27,2100000.0,3.0,3.0,1.0,Serviced Residence,1625.0,0,built-up 
48009,30,1550000.0,4.0,4.0,0.0,Condominium,1878.0,1,built-up 
48011,30,1470000.0,4.0,4.0,2.0,Condominium (Intermediate),1872.0,0,built-up 
48012,30,1030000.0,2.0,1.0,1.0,Serviced Residence,1231.0,1,built-up 
48013,37,750000.0,3.0,2.0,1.0,Condominium (Intermediate),1450.0,1,built-up 
48014,3,595000.0,3.0,2.0,0.0,2-sty Terrace/Link House,880.0,3,built-up 
48015,38,310000.0,2.0,1.0,1.0,Apartment (Corner),600.0,0,built-up 
48016,48,250000.0,2.0,1.0,0.0,Flat (Intermediate),600.0,1,built-up 
48017,38,375000.0,3.0,2.0,1.0,Condominium (Corner),1057.0,1,built-up 
48018,9,690000.0,3.0,2.0,2.0,Condominium,1236.0,0,built-up 
48019,48,680000.0,4.0,2.0,1.0,Condominium,1515.0,1,built-up 
48020,38,310000.0,1.0,1.0,1.0,Serviced Residence,380.0,1,built-up 
48021,38,1350000.0,6.0,5.0,0.0,3-sty Terrace/Link House,1400.0,2,land area 
48022,38,550000.0,4.0,2.0,2.0,Condominium,1313.0,1,built-up 
48023,38,1700000.0,6.0,5.0,0.0,3-sty Terrace/Link House (Corner),2100.0,3,land area 
48024,45,2250000.0,7.0,6.0,0.0,Semi-detached House,3800.0,1,land area 
48025,45,2400000.0,5.0,5.0,0.0,Semi-detached House,3380.0,0,built-up 
48026,45,1550000.0,6.0,3.0,0.0,Semi-detached House,3400.0,0,land area 
48027,38,580000.0,4.0,2.0,2.0,Condominium (Corner),1462.0,0,built-up 
48028,28,810000.0,2.0,1.0,1.0,Serviced Residence (Studio),915.0,1,built-up 
48029,9,680000.0,3.0,2.0,2.0,Condominium,1325.0,3,built-up 
48030,30,800000.0,3.0,2.0,1.0,Condominium,1228.0,0,built-up 
48031,39,1350000.0,5.0,4.0,2.0,2-sty Terrace/Link House (EndLot),1400.0,0,land area 
48032,5,896000.0,3.0,2.0,0.0,Serviced Residence (Corner),1092.0,2,land area 
48033,5,789000.0,3.0,2.0,1.0,Serviced Residence (Corner),993.0,2,land area 
48034,5,720000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),823.0,0,land area 
48035,5,660000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),823.0,2,land area 
48036,20,1420000.0,5.0,4.0,3.0,Condominium (Corner),2638.0,1,land area 
48038,18,1210000.0,4.0,5.0,0.0,Condominium,2081.0,1,built-up 
48039,18,1100000.0,4.0,5.0,0.0,Condominium,1876.0,1,built-up 
48040,5,950000.0,3.0,2.0,1.0,Serviced Residence (Corner),1119.0,0,land area 
48041,20,1250000.0,4.0,4.0,4.0,Condominium (Corner),2128.0,0,land area 
48042,20,1350000.0,4.0,4.0,3.0,Condominium (Intermediate),2378.0,1,land area 
48043,20,950000.0,3.0,3.0,2.0,Condominium (Intermediate),1523.0,1,land area 
48044,5,780000.0,3.0,2.0,1.0,Serviced Residence (Corner),990.0,2,land area 
48045,5,680000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),815.0,2,land area 
48046,20,1500000.0,5.0,4.0,3.0,Condominium (Intermediate),2378.0,1,land area 
48047,20,1350000.0,4.0,4.0,2.0,Condominium (Intermediate),2119.0,1,land area 
48048,5,588000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),651.0,2,land area 
48049,20,1370000.0,3.0,4.0,2.0,Condominium (Intermediate),2638.0,1,land area 
48050,5,545000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),648.0,2,land area 
48051,5,880000.0,3.0,2.0,1.0,Serviced Residence (Corner),1119.0,2,land area 
48052,20,1220000.0,5.0,4.0,3.0,Condominium (Intermediate),2128.0,1,land area 
48053,5,558000.0,2.0,2.0,1.0,Serviced Residence (Intermediate),648.0,2,land area 
48054,20,1220000.0,4.0,4.0,2.0,Condominium (Intermediate),2128.0,1,land area 
48055,48,520000.0,4.0,2.0,1.0,Serviced Residence,850.0,3,built-up 
48056,6,700000.0,2.0,2.0,1.0,Serviced Residence,904.0,0,built-up 
48058,6,756000.0,3.0,2.0,2.0,Serviced Residence,1227.0,0,built-up 
48059,6,625000.0,2.0,2.0,1.0,Serviced Residence,936.0,0,built-up 
48060,6,750000.0,3.0,2.0,2.0,Serviced Residence,1087.0,0,built-up 
48061,6,625000.0,2.0,2.0,1.0,Serviced Residence,936.0,0,built-up 
48062,16,2050000.0,4.0,4.0,0.0,2-sty Terrace/Link House (Intermediate),1650.0,1,land area 
48063,13,8000000.0,6.0,7.0,0.0,Bungalow,9706.0,1,land area 
48064,30,16000000.0,6.0,7.0,0.0,Bungalow (Corner),17987.0,1,land area 
48066,23,680000.0,5.0,2.0,0.0,1-sty Terrace/Link House,1870.0,1,land area 
48067,11,480000.0,3.0,2.0,0.0,Apartment,1285.0,1,built-up 
48068,28,2300000.0,5.0,6.0,4.0,Condominium (Corner),2916.0,0,built-up 
48069,19,590000.0,3.0,2.0,1.0,Condominium,911.0,1,built-up 
48070,46,550000.0,4.0,2.0,0.0,Condominium,1300.0,3,built-up 
48071,11,460000.0,4.0,2.0,1.0,Condominium,1142.0,1,built-up 
48072,9,260000.0,3.0,2.0,1.0,Apartment,750.0,1,built-up 
48073,40,3500000.0,6.0,6.0,4.0,Semi-detached House (Intermediate),4997.0,1,land area 
48074,11,345000.0,3.0,2.0,0.0,Apartment,830.0,1,built-up 
48075,11,470000.0,4.0,2.0,1.0,Condominium (EndLot),1142.0,1,built-up 
48076,38,270000.0,3.0,2.0,1.0,Condominium (Intermediate),845.0,1,built-up 
48077,0,3700000.0,5.0,4.0,0.0,Bungalow (Intermediate),6000.0,0,land area 
48078,33,9900000.0,5.0,4.0,3.0,Bungalow (EndLot),15208.0,1,land area 
48079,41,1780000.0,6.0,4.0,2.0,3-sty Terrace/Link House,1400.0,2,land area 
48080,9,1150000.0,6.0,5.0,0.0,3-sty Terrace/Link House (Intermediate),1540.0,1,land area 
48081,41,280000.0,2.0,2.0,0.0,Condominium,850.0,1,built-up 
48082,38,360000.0,4.0,2.0,1.0,Apartment (Corner),1056.0,1,built-up 
48083,23,448000.0,3.0,2.0,2.0,1-sty Terrace/Link House (Intermediate),1430.0,1,land area 
48084,23,468000.0,3.0,2.0,2.0,1-sty Terrace/Link House (Intermediate),1650.0,1,land area 
48085,23,580000.0,3.0,2.0,0.0,1-sty Terrace/Link House (Intermediate),1430.0,3,land area 
48086,23,900000.0,4.0,4.0,0.0,2-sty Terrace/Link House (Intermediate),1400.0,1,land area 
48087,30,1500000.0,4.0,4.0,2.0,Condominium (Intermediate),1469.0,3,built-up 
48088,30,810000.0,4.0,3.0,0.0,Serviced Residence,1582.0,3,built-up 
48089,11,330000.0,3.0,2.0,1.0,Apartment (Intermediate),748.0,3,built-up 
48090,8,2050000.0,2.0,3.0,0.0,Serviced Residence,1234.0,0,built-up 
48092,8,2700000.0,2.0,3.0,0.0,Serviced Residence,1509.0,0,built-up 
